Date,Ciudad,NO (Ąg/m3),NO2 (Ąg/m3),NOX (Ąg/m3),PM10 (Ąg/m3),tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres
2015-08-09,BILBAO,5.0,11.0,19.0,13.0,21.4,15.2,24.3,0.0,,182.1,8.7,27.3,1018.4
2015-08-10,BILBAO,9.0,20.0,33.0,19.0,22.2,13.2,30.4,0.0,,182.1,10.6,27.3,1018.4
2015-08-11,BILBAO,11.0,24.0,41.0,34.0,22.0,16.3,26.4,0.0,,182.1,7.2,27.3,1018.4
2015-08-12,BILBAO,11.0,31.0,48.0,34.0,22.5,17.8,28.7,0.4,,182.1,7.3,27.3,1018.4
2015-08-13,BILBAO,6.0,16.0,25.0,17.0,21.5,18.1,25.3,0.6,,182.1,14.1,27.3,1018.4
2015-08-14,BILBAO,5.0,11.0,18.0,14.0,19.7,16.0,23.0,8.6,,310.0,21.2,27.3,1018.4
2015-08-15,BILBAO,5.0,11.0,19.0,12.0,18.6,13.3,22.7,1.3,,182.1,7.9,27.3,1018.4
2015-08-16,BILBAO,6.0,14.0,24.0,15.0,17.6,12.0,23.1,0.4,,114.0,8.0,27.3,1018.4
2015-08-17,BILBAO,7.0,15.0,26.0,17.0,19.3,14.2,23.9,0.0,,182.1,5.0,27.3,1018.4
2015-08-18,BILBAO,8.0,18.0,30.0,18.0,19.6,15.3,24.6,0.0,,182.1,5.2,27.3,1018.4
2015-08-19,BILBAO,10.0,19.0,34.0,12.0,19.7,12.7,26.0,0.0,,182.1,6.9,27.3,1018.4
2015-08-20,BILBAO,10.0,26.0,41.0,24.0,20.8,12.6,30.8,0.0,,158.0,7.9,27.3,1018.4
2015-08-21,BILBAO,8.0,25.0,37.0,34.0,21.7,15.5,31.3,0.0,,182.1,8.6,27.3,1018.4
2015-08-22,BILBAO,5.0,15.0,21.0,28.0,21.0,17.9,24.8,21.8,,182.1,6.0,27.3,1018.4
2015-08-23,BILBAO,4.0,9.0,15.0,5.0,22.3,15.9,27.9,0.1,,173.0,10.6,27.3,1018.4
2015-08-24,BILBAO,5.0,14.0,22.0,15.0,20.2,13.9,22.9,0.0,,305.0,13.9,27.3,1018.4
2015-08-25,BILBAO,7.0,19.0,28.0,14.0,21.3,12.8,30.1,0.0,,182.1,8.9,27.3,1018.4
2015-08-26,BILBAO,9.0,32.0,45.0,20.7,23.4,16.2,32.8,0.0,,182.1,7.3,27.3,1018.4
2015-08-27,BILBAO,9.0,21.0,35.0,20.7,25.6,16.7,34.7,0.0,,182.1,7.5,27.3,1018.4
2015-08-28,BILBAO,11.0,17.0,34.0,24.0,22.5,16.5,28.9,0.0,,182.1,8.8,27.3,1018.4
2015-08-29,BILBAO,7.0,14.0,24.0,34.0,23.3,19.4,36.2,0.0,,182.1,7.3,27.3,1018.4
2015-08-30,BILBAO,5.0,18.0,25.0,55.0,26.7,19.8,34.5,2.0,,182.1,7.6,27.3,1018.4
2015-08-31,BILBAO,8.0,21.0,33.0,38.0,22.6,19.1,27.1,21.7,,182.1,11.4,27.3,1018.4
2015-09-01,BILBAO,5.0,20.0,27.0,17.0,18.9,14.1,21.9,0.0,,154.9,7.6,26.7,1017.2
2015-09-02,BILBAO,9.0,20.0,34.0,16.0,17.4,13.4,21.3,4.5,,154.9,4.2,26.7,1017.2
2015-09-03,BILBAO,8.0,26.0,38.0,14.0,17.5,14.6,21.1,5.1,,154.9,6.9,26.7,1017.2
2015-09-04,BILBAO,5.0,18.0,25.0,8.0,16.6,14.4,19.7,0.2,,154.9,3.1,26.7,1017.2
2015-09-05,BILBAO,5.0,17.0,25.0,9.0,17.0,11.2,21.1,0.0,,154.9,7.3,26.7,1017.2
2015-09-06,BILBAO,6.0,17.0,26.0,11.0,16.7,10.4,22.8,0.0,,154.9,6.3,26.7,1024.5
2015-09-07,BILBAO,10.0,24.0,39.0,17.0,16.3,10.2,22.3,0.0,,154.9,6.4,26.7,1024.3
2015-09-08,BILBAO,12.0,34.0,53.0,23.0,16.9,9.2,24.9,0.0,,154.9,5.1,26.7,1019.5
2015-09-09,BILBAO,13.0,33.0,53.0,30.0,18.7,12.3,26.8,0.0,,7.0,6.9,26.7,1014.8
2015-09-10,BILBAO,11.0,30.0,47.0,21.0,19.4,14.1,23.0,0.0,,154.9,4.8,26.7,1016.4
2015-09-11,BILBAO,16.0,25.0,49.0,21.0,19.3,12.4,27.3,0.0,,122.0,9.2,26.7,1013.7
2015-09-12,BILBAO,5.0,16.0,23.0,17.0,19.9,17.3,21.8,0.0,,154.9,4.8,26.7,1013.0
2015-09-13,BILBAO,7.0,17.0,27.0,12.0,19.4,15.9,23.0,3.0,,154.9,8.2,26.7,1007.4
2015-09-14,BILBAO,5.0,18.0,26.0,20.0,17.5,12.7,20.2,0.2,,308.0,10.5,26.7,1012.9
2015-09-15,BILBAO,15.0,23.0,45.0,15.0,18.2,12.8,25.0,3.6,,154.9,11.3,26.7,1004.5
2015-09-16,BILBAO,5.0,11.0,19.0,12.0,23.7,15.3,26.5,0.0,,241.0,22.7,26.7,995.1
2015-09-17,BILBAO,6.0,21.0,29.0,12.0,16.5,11.2,19.6,1.0,,279.0,11.3,26.7,1010.8
2015-09-18,BILBAO,12.0,26.0,43.0,15.0,15.8,10.6,21.5,0.0,,154.9,5.6,26.7,1022.0
2015-09-19,BILBAO,8.0,21.0,32.0,13.0,16.6,10.7,22.5,0.0,,70.0,5.1,26.7,1026.1
2015-09-20,BILBAO,7.0,24.0,35.0,15.0,16.8,10.5,25.0,0.0,,154.9,4.5,26.7,1023.9
2015-09-21,BILBAO,15.0,24.0,47.0,21.0,16.6,9.6,22.3,0.0,,23.0,7.8,26.7,1019.5
2015-09-22,BILBAO,5.0,17.0,25.0,19.0,17.2,14.2,21.4,15.0,,299.0,15.6,26.7,1017.4
2015-09-23,BILBAO,7.0,28.0,38.0,13.0,15.9,14.3,17.6,3.2,,154.9,4.9,26.7,1019.5
2015-09-24,BILBAO,15.0,29.0,51.0,17.4,17.9,12.3,22.7,0.0,,154.9,5.2,26.7,1021.7
2015-09-25,BILBAO,19.0,29.0,58.0,17.4,17.0,10.9,22.7,0.0,,154.9,6.6,26.7,1021.4
2015-09-26,BILBAO,10.0,24.0,40.0,17.4,17.7,13.3,23.6,0.4,,154.9,5.8,26.7,1020.3
2015-09-27,BILBAO,7.0,21.0,32.0,17.4,15.8,10.9,22.1,0.0,,154.9,4.2,26.7,1022.8
2015-09-28,BILBAO,11.0,32.0,48.0,17.4,17.1,10.4,24.4,0.0,,154.9,4.6,26.7,1023.2
2015-09-29,BILBAO,18.0,31.0,59.0,32.0,15.6,11.6,20.6,0.0,,45.0,5.9,26.7,1019.2
2015-09-30,BILBAO,19.0,47.0,76.0,32.0,18.3,11.9,27.1,0.0,,154.9,5.3,26.7,1017.1
2015-10-01,BILBAO,14.0,34.0,55.0,36.0,17.1,11.5,22.2,30.5,,14.0,12.2,28.8,1020.9
2015-10-02,BILBAO,7.0,34.0,44.0,18.0,14.7,10.5,18.5,5.0,,158.0,4.0,28.8,1018.5
2015-10-03,BILBAO,7.0,29.0,39.0,20.0,13.6,7.3,20.1,0.0,,158.0,4.5,28.8,1017.0
2015-10-04,BILBAO,8.0,27.0,38.0,17.0,18.4,10.1,27.4,0.9,,138.0,14.9,28.8,1012.8
2015-10-05,BILBAO,6.0,14.0,22.0,13.0,26.1,21.9,28.2,0.0,,211.0,16.0,28.8,1008.0
2015-10-06,BILBAO,5.0,14.0,22.0,13.0,19.6,13.9,23.4,14.2,,273.0,18.5,28.8,1010.5
2015-10-07,BILBAO,14.0,29.0,51.0,18.0,15.7,12.4,19.6,2.3,,158.0,7.1,28.8,1015.7
2015-10-08,BILBAO,18.0,30.0,57.0,15.0,15.5,11.8,19.9,0.2,,158.0,5.6,28.8,1020.8
2015-10-09,BILBAO,26.0,42.0,81.0,24.0,14.8,9.4,21.0,0.0,,109.0,6.9,28.8,1016.2
2015-10-10,BILBAO,12.0,43.0,60.0,22.0,18.2,9.5,27.5,0.1,,158.0,6.9,28.8,1008.5
2015-10-11,BILBAO,6.0,29.0,38.0,32.0,19.4,15.5,24.7,0.0,,158.0,4.8,28.8,1005.8
2015-10-12,BILBAO,6.0,22.0,32.0,24.0,16.9,13.5,19.3,5.4,,158.0,3.3,28.8,1011.3
2015-10-13,BILBAO,5.0,16.0,24.0,23.0,15.2,11.8,17.9,0.0,,158.0,8.0,28.8,1015.7
2015-10-14,BILBAO,9.0,32.0,46.0,18.0,12.3,5.5,15.7,0.0,,158.0,4.8,28.8,1020.0
2015-10-15,BILBAO,20.0,44.0,74.0,16.0,10.0,3.4,18.2,0.0,,102.0,6.2,28.8,1019.4
2015-10-16,BILBAO,26.0,47.0,86.0,21.0,10.6,3.8,17.5,0.0,,110.0,6.7,28.8,1018.3
2015-10-17,BILBAO,20.0,39.0,69.0,29.0,14.9,5.8,23.7,0.2,,127.0,8.9,28.8,1012.7
2015-10-18,BILBAO,10.0,26.0,41.0,27.0,19.1,14.8,23.3,0.2,,158.0,7.4,28.8,1010.8
2015-10-19,BILBAO,44.0,36.0,103.0,35.0,16.2,14.4,17.2,6.5,,158.0,1.2,28.8,1012.4
2015-10-20,BILBAO,6.0,16.0,25.0,17.0,14.8,12.5,16.1,0.2,,343.0,9.6,28.8,1022.5
2015-10-21,BILBAO,29.0,39.0,84.0,23.0,13.7,9.4,16.9,0.0,,158.0,4.8,28.8,1024.4
2015-10-22,BILBAO,32.0,42.0,91.0,29.0,13.5,8.4,18.6,0.0,,158.0,6.1,28.8,1025.0
2015-10-23,BILBAO,31.0,49.0,95.0,27.0,14.3,6.8,22.7,0.0,,158.0,5.5,28.8,1020.5
2015-10-24,BILBAO,17.0,34.0,60.0,22.0,18.0,13.6,21.8,2.0,,158.0,5.1,28.8,1018.3
2015-10-25,BILBAO,8.0,24.0,36.0,14.0,17.0,13.5,21.4,0.1,,158.0,2.5,28.8,1021.1
2015-10-26,BILBAO,9.0,29.0,42.0,15.0,20.1,15.5,24.1,0.2,,153.0,13.6,28.8,1010.1
2015-10-27,BILBAO,8.0,24.0,36.0,20.0,15.8,11.6,18.9,10.9,,139.0,11.5,28.8,1009.4
2015-10-28,BILBAO,10.0,24.0,39.0,8.0,16.7,13.0,21.0,0.0,,158.0,10.8,28.8,1012.1
2015-10-29,BILBAO,5.0,15.0,22.0,4.0,20.4,17.1,24.4,0.0,,172.0,11.4,28.8,1015.3
2015-10-30,BILBAO,5.0,20.0,28.0,9.0,21.9,18.0,25.0,0.0,,165.0,18.2,28.8,1014.6
2015-10-31,BILBAO,5.0,24.0,32.0,12.0,20.9,16.8,24.3,0.0,,156.0,16.6,28.8,1016.8
2015-11-01,BILBAO,4.0,22.0,28.0,15.0,18.4,12.4,22.5,0.0,,138.0,15.5,33.1,1021.8
2015-11-02,BILBAO,7.0,33.0,42.0,14.0,17.6,14.9,20.2,0.3,,142.0,19.1,33.1,1014.4
2015-11-03,BILBAO,8.0,27.0,39.0,8.0,16.2,10.9,19.0,0.5,,164.0,14.3,33.1,1013.0
2015-11-04,BILBAO,8.0,23.0,36.0,10.0,17.4,6.2,22.3,0.0,,158.0,11.8,33.1,1018.1
2015-11-05,BILBAO,4.0,14.0,20.0,4.0,19.9,14.8,21.8,0.0,,175.0,8.6,33.1,1019.6
2015-11-06,BILBAO,20.0,34.0,64.0,15.0,19.9,14.8,26.8,0.0,,148.0,11.3,33.1,1023.6
2015-11-07,BILBAO,12.0,30.0,47.0,13.0,20.2,13.8,25.5,0.0,,120.0,8.3,33.1,1025.5
2015-11-08,BILBAO,5.0,24.0,32.0,10.0,21.1,13.2,27.7,0.0,,155.0,13.3,33.1,1025.3
2015-11-09,BILBAO,28.0,46.0,88.0,30.0,17.4,12.1,23.7,0.0,,196.1,2.4,33.1,1032.0
2015-11-10,BILBAO,23.0,34.0,68.0,29.0,13.7,9.3,20.1,0.4,,196.1,4.8,33.1,1029.6
2015-11-11,BILBAO,13.0,37.0,57.0,20.0,14.9,13.0,17.8,0.0,,196.1,2.0,33.1,1027.5
2015-11-12,BILBAO,23.0,40.0,74.0,27.0,15.0,9.0,20.5,0.0,,115.0,6.8,33.1,1026.1
2015-11-13,BILBAO,32.0,39.0,88.0,26.0,13.7,8.6,18.2,4.0,,196.1,4.1,33.1,1032.1
2015-11-14,BILBAO,15.0,27.0,49.0,13.0,14.9,9.4,20.3,0.0,,196.1,4.5,33.1,1032.5
2015-11-15,BILBAO,24.0,36.0,73.0,19.0,12.8,6.8,22.8,0.0,,196.1,3.2,33.1,1025.6
2015-11-16,BILBAO,39.0,43.0,102.0,34.0,11.0,5.3,18.4,0.0,,196.1,4.8,33.1,1024.6
2015-11-17,BILBAO,20.0,35.0,64.0,19.0,13.3,6.7,20.6,0.0,,196.1,2.4,33.1,1025.7
2015-11-18,BILBAO,47.0,41.0,113.0,34.0,14.4,8.9,22.2,0.0,,196.1,1.9,33.1,1028.0
2015-11-19,BILBAO,29.0,37.0,82.0,35.0,15.7,10.1,20.4,0.0,,196.1,4.9,33.1,1030.0
2015-11-20,BILBAO,17.0,26.0,51.0,34.0,15.6,8.7,19.6,35.3,,167.0,7.9,33.1,1025.7
2015-11-21,BILBAO,4.0,10.0,15.0,22.0,11.6,7.2,18.0,21.3,,322.0,23.5,33.1,1017.2
2015-11-22,BILBAO,5.0,23.0,30.0,6.0,7.4,2.9,9.0,11.8,,196.1,8.3,33.1,1016.7
2015-11-23,BILBAO,43.0,54.0,119.0,18.0,5.7,2.3,7.9,11.9,,196.1,4.9,33.1,1024.9
2015-11-24,BILBAO,35.0,49.0,102.0,16.0,9.4,5.3,13.3,17.4,,196.1,6.2,33.1,1027.1
2015-11-25,BILBAO,4.0,11.0,17.0,27.0,13.4,11.0,14.0,34.0,,309.0,36.1,33.1,1023.9
2015-11-26,BILBAO,4.0,18.0,23.0,36.0,13.7,11.3,14.4,11.1,,319.0,23.3,33.1,1024.1
2015-11-27,BILBAO,15.0,38.0,61.0,14.0,12.4,10.5,12.8,15.2,,196.1,4.3,33.1,1021.1
2015-11-28,BILBAO,8.0,28.0,39.0,14.0,10.9,7.5,12.5,5.0,,313.0,7.3,33.1,1027.1
2015-11-29,BILBAO,11.0,26.0,42.0,15.0,9.9,5.3,15.8,0.0,,196.1,2.0,33.1,1034.0
2015-11-30,BILBAO,54.0,44.0,126.0,28.0,7.8,2.3,15.8,0.0,,196.1,4.4,33.1,1035.2
2015-12-01,BILBAO,71.0,47.0,156.0,34.0,6.6,1.1,14.9,0.0,,109.0,4.5,33.2,1032.0
2015-12-02,BILBAO,97.0,67.0,215.0,39.0,8.2,1.1,18.7,0.0,,161.7,3.8,33.2,1029.5
2015-12-03,BILBAO,6.0,23.0,32.0,11.0,14.7,4.8,20.0,0.0,,161.7,7.7,33.2,1027.1
2015-12-04,BILBAO,54.0,55.0,137.0,31.0,13.7,7.0,19.0,0.1,,161.7,4.8,33.2,1034.2
2015-12-05,BILBAO,33.0,42.0,92.0,28.0,12.0,6.2,21.4,0.0,,161.7,3.8,33.2,1030.4
2015-12-06,BILBAO,5.0,17.0,25.0,18.0,14.9,7.9,18.2,0.0,,154.0,12.7,33.2,1027.1
2015-12-07,BILBAO,4.0,15.0,21.0,13.0,15.8,12.5,18.2,0.0,,170.0,19.4,33.2,1026.1
2015-12-08,BILBAO,5.0,25.0,33.0,13.0,14.2,10.7,16.1,2.1,,161.7,8.2,33.2,1032.0
2015-12-09,BILBAO,32.0,47.0,95.0,17.0,11.7,7.6,16.3,0.1,,161.7,4.9,33.2,1037.5
2015-12-10,BILBAO,37.0,48.0,103.0,20.0,10.3,5.3,17.1,0.0,,161.7,4.7,33.2,1033.0
2015-12-11,BILBAO,15.0,30.0,52.0,11.0,9.3,5.3,14.8,0.0,,136.0,7.3,33.2,1033.0
2015-12-12,BILBAO,8.0,25.0,36.0,6.0,9.9,5.0,15.9,0.0,,137.0,9.9,33.2,1025.9
2015-12-13,BILBAO,5.0,21.0,29.0,6.0,11.7,5.1,18.2,0.0,,161.7,8.0,33.2,1019.6
2015-12-14,BILBAO,4.0,11.0,17.0,13.0,17.3,13.2,19.7,0.0,,192.0,19.2,33.2,1016.4
2015-12-15,BILBAO,4.0,10.0,16.0,29.0,19.0,15.7,21.1,0.0,,188.0,13.6,33.2,1021.8
2015-12-16,BILBAO,6.0,25.0,33.0,38.0,17.8,14.1,22.8,0.0,,125.0,7.4,33.2,1027.6
2015-12-17,BILBAO,4.0,14.0,20.0,37.0,19.3,15.5,21.9,0.0,,182.0,13.0,33.2,1024.5
2015-12-18,BILBAO,5.0,17.0,23.0,24.0,19.1,14.8,22.6,0.0,,161.7,5.6,33.2,1024.3
2015-12-19,BILBAO,4.0,14.0,19.0,32.0,20.8,15.9,24.3,0.0,,177.0,17.1,33.2,1018.9
2015-12-20,BILBAO,4.0,26.0,32.0,24.0,15.8,9.5,19.1,0.1,,161.7,7.8,33.2,1021.6
2015-12-21,BILBAO,13.0,28.0,47.0,9.0,11.6,6.1,18.2,0.1,,143.0,6.8,33.2,1030.6
2015-12-22,BILBAO,4.0,15.0,20.0,4.0,13.9,8.2,19.5,0.2,,161.7,9.9,33.2,1029.6
2015-12-23,BILBAO,11.0,37.0,53.0,10.0,14.0,9.9,16.4,0.4,,161.7,7.1,33.2,1028.3
2015-12-24,BILBAO,4.0,12.0,18.0,5.0,14.9,11.5,18.2,0.0,,178.0,15.5,33.2,1025.6
2015-12-25,BILBAO,4.0,14.0,19.0,3.0,15.8,12.1,20.1,0.0,,172.0,13.1,33.2,1028.5
2015-12-26,BILBAO,5.0,20.0,27.0,4.0,13.8,10.4,16.9,0.0,,145.0,17.7,33.2,1028.8
2015-12-27,BILBAO,5.0,19.0,26.0,5.0,14.1,10.6,16.8,0.0,,137.0,18.7,33.2,1026.1
2015-12-28,BILBAO,5.0,22.0,29.0,14.0,15.3,11.6,19.3,3.5,,165.0,20.4,33.2,1020.3
2015-12-29,BILBAO,4.0,16.0,23.0,6.0,13.9,8.7,17.8,0.0,,200.0,10.1,33.2,1027.4
2015-12-30,BILBAO,4.0,11.0,16.0,6.0,15.8,11.0,19.1,4.7,,201.0,19.7,33.2,1020.9
2015-12-31,BILBAO,15.0,37.0,60.0,12.0,10.4,5.3,13.7,0.0,,161.7,3.7,33.2,1025.2
2016-01-01,BILBAO,5.0,20.0,27.0,13.0,13.0,5.0,18.4,0.9,,150.0,14.9,31.6,1016.7
2016-01-02,BILBAO,8.0,24.0,36.0,9.0,10.6,6.1,14.5,2.2,,214.1,8.3,31.6,1019.0
2016-01-03,BILBAO,3.0,8.0,13.0,5.0,13.9,8.6,17.6,5.5,,221.0,23.3,31.6,1008.3
2016-01-04,BILBAO,11.0,34.0,51.0,7.0,11.2,8.7,12.2,9.3,,214.1,4.9,31.6,1002.8
2016-01-05,BILBAO,6.0,22.0,32.0,7.0,9.2,4.9,12.0,0.2,,277.0,11.1,31.6,1005.1
2016-01-06,BILBAO,4.0,9.0,14.0,5.0,11.6,9.4,16.4,0.9,,248.0,23.1,31.6,1008.8
2016-01-07,BILBAO,5.0,26.0,33.0,6.0,15.4,10.1,19.0,7.2,,235.0,22.4,31.6,1005.8
2016-01-08,BILBAO,7.0,34.0,44.0,6.0,14.8,10.7,20.3,12.3,,214.1,15.9,31.6,1004.5
2016-01-09,BILBAO,4.0,19.0,25.0,6.0,13.1,9.3,16.0,2.4,,214.1,10.0,31.6,1004.0
2016-01-10,BILBAO,3.0,13.0,18.0,6.0,13.1,9.5,17.0,12.4,,221.0,11.7,31.6,1000.4
2016-01-11,BILBAO,12.0,32.0,49.0,6.0,10.9,6.4,15.2,0.4,,230.0,10.8,31.6,1005.4
2016-01-12,BILBAO,7.0,28.0,39.0,10.0,9.0,4.1,11.6,6.6,,292.0,10.8,31.6,1020.6
2016-01-13,BILBAO,12.0,24.0,43.0,9.0,8.8,1.6,15.8,0.8,,214.1,11.3,31.6,1022.8
2016-01-14,BILBAO,3.0,23.0,26.0,7.0,11.4,6.8,16.0,15.5,,214.1,15.6,31.6,1018.0
2016-01-15,BILBAO,3.0,21.0,25.0,12.0,7.8,4.4,10.9,18.2,,214.1,10.1,31.6,1027.8
2016-01-16,BILBAO,5.0,24.0,30.0,11.0,7.5,2.1,11.0,0.0,,214.1,8.9,31.6,1033.1
2016-01-17,BILBAO,6.0,26.0,34.0,7.0,6.7,0.6,11.0,1.5,,136.0,6.4,31.6,1025.2
2016-01-18,BILBAO,3.0,21.0,25.0,6.0,9.8,7.8,10.7,7.5,,244.0,11.6,31.6,1015.9
2016-01-19,BILBAO,6.0,31.0,40.0,9.0,9.9,2.8,13.1,0.0,,247.0,8.4,31.6,1017.3
2016-01-20,BILBAO,29.0,50.0,94.0,21.0,8.4,2.7,15.5,0.0,,214.1,6.9,31.6,1016.8
2016-01-21,BILBAO,5.0,25.0,32.0,5.0,10.6,2.9,18.3,0.0,,214.1,5.1,31.6,1019.9
2016-01-22,BILBAO,34.0,37.0,88.0,14.0,14.2,9.2,19.8,0.0,,214.1,5.7,31.6,1026.0
2016-01-23,BILBAO,38.0,36.0,94.0,31.0,15.3,10.8,21.9,0.0,,214.1,11.2,31.6,1017.1
2016-01-24,BILBAO,5.0,21.0,29.0,11.0,15.6,9.2,21.3,0.0,,144.0,17.7,31.6,1028.5
2016-01-25,BILBAO,5.0,22.0,29.0,13.0,16.2,10.1,19.9,0.0,,214.1,14.5,31.6,1027.5
2016-01-26,BILBAO,12.0,29.0,48.0,20.0,12.9,8.3,19.8,0.0,,214.1,8.9,31.6,1017.1
2016-01-27,BILBAO,2.0,15.0,18.0,8.0,14.6,8.2,18.9,0.0,,166.0,14.3,31.6,1017.1
2016-01-28,BILBAO,4.0,24.0,30.0,6.0,12.2,9.5,15.3,7.6,,214.1,7.9,31.6,1017.1
2016-01-29,BILBAO,13.0,36.0,55.0,19.0,10.2,4.1,13.4,0.0,,214.1,4.4,31.6,1017.1
2016-01-30,BILBAO,15.0,30.0,53.0,11.0,8.9,2.2,14.3,0.0,,214.1,4.8,31.6,1032.0
2016-01-31,BILBAO,5.0,22.0,29.0,9.0,13.9,10.3,16.8,0.0,,187.0,7.1,31.6,1031.4
2016-02-01,BILBAO,32.0,38.0,87.0,31.0,12.9,9.2,15.1,0.0,,233.2,3.5,31.2,1034.5
2016-02-02,BILBAO,25.0,41.0,80.0,32.0,12.4,9.8,13.5,3.6,,233.2,2.7,31.2,1030.6
2016-02-03,BILBAO,2.0,24.0,27.0,14.0,10.2,5.2,12.4,6.2,,332.0,11.3,31.2,1035.1
2016-02-04,BILBAO,17.0,38.0,64.0,12.0,7.7,3.5,13.7,0.1,,233.2,5.1,31.2,1038.5
2016-02-05,BILBAO,16.0,40.0,63.0,15.0,9.9,2.2,17.3,0.0,,148.0,11.2,31.2,1026.3
2016-02-06,BILBAO,1.0,12.0,14.0,8.0,13.9,7.2,17.6,12.5,,193.0,22.0,31.2,1013.4
2016-02-07,BILBAO,2.0,16.0,18.0,10.0,10.4,5.9,13.7,0.0,,297.0,10.4,31.2,1015.7
2016-02-08,BILBAO,1.0,10.0,12.0,8.0,16.0,12.5,19.3,0.4,,230.0,22.9,31.2,1018.3
2016-02-09,BILBAO,2.0,13.0,15.0,7.0,13.7,8.1,17.7,43.0,,266.0,28.4,31.2,1010.9
2016-02-10,BILBAO,7.0,35.0,46.0,15.0,8.7,7.3,9.4,11.6,,280.0,8.4,31.2,1012.3
2016-02-11,BILBAO,6.0,30.0,39.0,9.0,9.7,7.7,10.8,6.2,,233.2,9.3,31.2,1012.1
2016-02-12,BILBAO,6.0,33.0,41.0,7.0,12.1,8.6,14.7,33.2,,336.0,10.5,31.2,1004.8
2016-02-13,BILBAO,6.0,31.0,40.0,15.0,13.6,10.2,17.7,15.5,,78.0,7.3,31.2,1001.0
2016-02-14,BILBAO,2.0,15.0,17.0,9.0,8.8,5.9,11.7,30.2,,286.0,20.5,31.2,1001.3
2016-02-15,BILBAO,2.0,14.0,16.0,8.0,7.2,4.0,9.3,18.2,,33.0,12.8,31.2,1018.9
2016-02-16,BILBAO,8.4,26.7,39.2,8.0,6.1,-0.1,8.9,0.4,,233.2,8.9,31.2,1032.7
2016-02-17,BILBAO,8.4,26.7,39.2,10.0,5.2,-1.8,10.3,6.7,,147.0,9.6,31.2,1021.4
2016-02-18,BILBAO,8.4,26.7,39.2,8.0,7.3,4.0,10.5,8.4,,233.2,9.2,31.2,1020.6
2016-02-19,BILBAO,8.4,26.7,39.2,10.0,6.8,0.9,12.8,0.0,,233.2,5.1,31.2,1028.2
2016-02-20,BILBAO,10.0,37.0,52.0,14.0,9.1,1.5,17.6,0.0,,233.2,5.3,31.2,1030.7
2016-02-21,BILBAO,6.0,27.0,35.0,16.0,10.8,3.5,20.9,0.0,,132.0,6.8,31.2,1025.6
2016-02-22,BILBAO,8.4,26.7,39.2,40.0,11.2,6.1,16.1,0.7,,233.2,6.5,31.2,1021.6
2016-02-23,BILBAO,8.4,26.7,39.2,18.0,11.9,8.2,15.1,0.0,,233.2,7.5,31.2,1025.2
2016-02-24,BILBAO,8.4,26.7,39.2,15.0,11.3,5.0,16.3,2.2,,216.0,9.0,31.2,1016.8
2016-02-25,BILBAO,8.4,26.7,39.2,7.0,10.4,7.2,12.6,11.8,,233.2,9.9,31.2,1017.2
2016-02-26,BILBAO,8.4,26.7,39.2,8.0,9.4,5.2,15.5,43.0,,233.2,10.2,31.2,1005.9
2016-02-27,BILBAO,8.4,26.7,39.2,8.0,8.1,5.4,9.7,79.8,,317.0,36.8,31.2,995.7
2016-02-28,BILBAO,8.4,26.7,39.2,16.0,9.6,7.1,9.9,11.3,,338.0,17.1,31.2,1008.3
2016-02-29,BILBAO,8.4,26.7,39.2,15.0,10.0,8.2,10.7,0.0,,335.0,24.3,31.2,1024.5
2016-03-01,BILBAO,9.7,34.3,49.0,22.0,9.6,5.7,13.4,0.8,,253.4,6.3,34.5,1029.7
2016-03-02,BILBAO,9.7,34.3,49.0,17.0,10.2,6.6,13.3,7.9,,338.0,17.7,34.5,1024.1
2016-03-03,BILBAO,9.7,34.3,49.0,24.0,9.8,7.6,10.6,2.6,,293.0,16.2,34.5,1021.1
2016-03-04,BILBAO,9.7,34.3,49.0,8.0,10.1,5.7,15.2,14.1,,253.4,13.3,34.5,1005.9
2016-03-05,BILBAO,9.7,34.3,49.0,4.0,7.1,4.9,9.2,42.0,,281.0,13.9,34.5,1007.8
2016-03-06,BILBAO,9.7,34.3,49.0,4.0,6.8,4.4,8.9,23.0,,253.4,9.7,34.5,1013.9
2016-03-07,BILBAO,9.7,34.3,49.0,6.0,7.7,5.3,9.8,10.8,,300.0,6.9,34.5,1010.3
2016-03-08,BILBAO,9.7,34.3,49.0,9.0,7.8,3.3,11.6,8.0,,253.4,5.9,34.5,1021.6
2016-03-09,BILBAO,9.7,34.3,49.0,16.0,9.0,6.3,11.9,19.7,,333.0,20.0,34.5,1015.4
2016-03-10,BILBAO,9.7,34.3,49.0,14.0,8.5,5.2,9.8,28.8,,327.0,22.9,34.5,1018.1
2016-03-11,BILBAO,9.7,34.3,49.0,14.0,8.8,4.7,11.3,0.2,,3.0,8.3,34.5,1025.6
2016-03-12,BILBAO,9.7,34.3,49.0,14.0,8.7,6.0,10.8,0.0,,253.4,3.8,34.5,1027.2
2016-03-13,BILBAO,9.7,34.3,49.0,23.0,9.2,5.3,13.2,0.0,,253.4,7.0,34.5,1025.2
2016-03-14,BILBAO,9.7,34.3,49.0,26.0,7.6,2.8,10.7,0.0,,253.4,3.5,34.5,1020.2
2016-03-15,BILBAO,9.7,34.3,49.0,15.0,9.9,2.3,17.7,0.0,,121.0,8.2,34.5,1020.6
