Date,Ciudad,NO (Ąg/m3),NO2 (Ąg/m3),NOX (Ąg/m3),PM10 (Ąg/m3),tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,Cluster_KMeans,Cluster_DBSCAN,Cluster_Agglomerative,Cluster_GaussianMixture,PCA1,PCA2
2015-06-04,BILBAO,11.0,29.0,45.0,22.1,25.1,16.1,36.6,0.0,309.8,10.1,27.4,1017.3,2,0,0,2,-0.5595443029310329,-0.6187284520088899
2015-06-05,BILBAO,10.0,24.0,39.0,22.1,18.9,16.0,23.7,0.0,309.8,11.0,27.4,1017.3,2,0,0,2,-0.5472129415048442,-0.6151633350227554
2015-06-06,BILBAO,4.0,10.0,16.0,22.1,17.2,15.8,18.5,0.1,309.8,3.1,27.4,1017.3,2,0,0,2,-0.5419341740890263,-0.6215544707386951
2015-06-07,BILBAO,4.0,10.0,16.0,22.1,19.6,15.9,24.6,0.0,309.8,6.6,27.4,1017.3,2,0,0,2,-0.5475961842569093,-0.6194606112998926
2015-06-08,BILBAO,6.0,18.0,28.0,22.1,20.2,15.0,23.8,0.0,309.8,8.4,27.4,1017.3,2,0,0,2,-0.5492325208183717,-0.6180957266396082
2015-06-09,BILBAO,6.0,21.0,31.0,16.0,17.2,13.1,21.7,0.9,309.8,6.2,27.4,1017.3,2,0,0,2,-0.5427802259288401,-0.61864065333918
2015-06-10,BILBAO,12.0,40.0,58.0,19.0,16.8,13.7,20.3,9.1,309.8,3.0,27.4,1017.3,2,0,0,2,-0.5424329886090902,-0.6202874325463812
2015-06-11,BILBAO,7.0,28.0,39.0,22.1,19.1,15.4,26.1,1.9,193.0,9.8,27.4,1017.3,2,0,0,2,-0.5476169456342221,-0.6160901867155972
2015-06-12,BILBAO,9.0,20.0,33.0,18.0,17.7,14.4,21.2,3.9,309.8,3.6,27.4,1017.3,2,0,0,2,-0.5436252317358824,-0.6208248366620103
2015-06-13,BILBAO,5.0,17.0,24.0,13.0,18.1,12.9,21.5,1.6,358.0,6.1,27.4,1017.3,2,0,0,2,-0.5446810163093098,-0.6190386053471273
2015-06-14,BILBAO,5.0,14.0,21.0,29.0,17.0,8.3,21.1,1.9,309.8,8.1,27.4,1017.3,2,0,0,2,-0.542969576318388,-0.6166992288904352
2015-06-15,BILBAO,5.0,17.0,25.0,20.0,17.1,14.9,19.5,1.7,333.0,11.1,27.4,1017.3,2,0,0,2,-0.5438465111309096,-0.6140515093933504
2015-06-16,BILBAO,5.0,14.0,21.0,17.0,16.9,13.3,19.6,0.5,314.0,14.1,27.4,1017.3,2,0,0,2,-0.5439686011890922,-0.611401882562725
2015-06-17,BILBAO,5.0,16.0,24.0,18.0,17.8,13.3,21.0,0.0,309.8,10.3,27.4,1017.3,2,0,0,2,-0.5448233177700195,-0.615309766880956
2015-06-18,BILBAO,7.0,19.0,30.0,22.0,18.0,11.9,22.4,0.0,309.8,6.6,27.4,1017.3,2,0,0,2,-0.5443593769444367,-0.61875102984611
2015-06-19,BILBAO,8.0,22.0,34.0,17.0,17.2,13.2,19.3,1.1,351.0,6.5,27.4,1017.3,2,0,0,2,-0.5428802369087044,-0.6183425958837957
2015-06-20,BILBAO,7.0,17.0,28.0,18.0,18.8,11.7,24.8,0.0,309.8,5.4,27.4,1017.3,2,0,0,2,-0.5456960913878162,-0.6201931390433033
2015-06-21,BILBAO,6.0,17.0,25.0,19.0,19.8,11.8,26.2,0.0,309.8,6.4,27.4,1017.3,2,0,0,2,-0.5479538369688256,-0.6197305287266658
2015-06-22,BILBAO,11.0,21.0,38.0,25.0,20.4,13.9,24.7,0.0,309.8,8.2,27.4,1017.3,2,0,0,2,-0.549590173530288,-0.6183656440663814
2015-06-23,BILBAO,10.0,16.0,31.0,18.0,20.7,14.4,24.5,0.0,309.8,7.3,27.4,1017.3,2,0,0,2,-0.549985807991734,-0.6193141794416921
2015-06-24,BILBAO,7.0,16.0,27.0,16.0,20.8,14.4,25.0,0.0,309.8,6.4,27.4,1017.3,2,0,0,2,-0.549976841539121,-0.62017401713528
2015-06-25,BILBAO,11.0,28.0,44.0,37.0,22.6,13.5,31.5,0.0,309.8,8.0,27.4,1017.3,2,0,0,2,-0.553993835382795,-0.619522538310383
2015-06-26,BILBAO,7.0,23.0,34.0,32.0,20.4,15.9,27.6,0.0,309.8,8.7,27.4,1017.3,2,0,0,2,-0.549707544035645,-0.6179125947037555
2015-06-27,BILBAO,5.0,13.0,22.0,20.0,22.3,16.1,26.9,0.0,309.8,5.5,27.4,1017.3,2,0,0,2,-0.5528000814849213,-0.6216547386009278
2015-06-28,BILBAO,6.0,12.0,21.0,11.0,20.8,15.5,23.4,0.0,309.8,6.4,27.4,1017.3,2,0,0,2,-0.549976841539121,-0.62017401713528
2015-06-29,BILBAO,7.0,25.0,35.0,47.0,23.7,18.1,30.0,0.0,309.8,6.9,27.4,1017.3,2,0,0,2,-0.5559609252983345,-0.6210070841576354
2015-06-30,BILBAO,9.0,29.0,42.0,37.0,25.7,18.8,36.3,0.0,309.8,7.3,27.4,1017.3,2,0,0,2,-0.5601008308432108,-0.621531621484763
2015-07-01,BILBAO,6.0,15.0,24.0,27.0,21.9,19.0,25.9,0.4,218.0,7.0,27.0,1016.6,2,0,0,2,-0.5524817208318307,-0.6199997566402274
2015-07-02,BILBAO,6.0,19.0,27.0,18.0,20.2,17.6,22.3,0.2,218.0,9.0,27.0,1016.6,2,0,0,2,-0.5494825064071065,-0.6174598567328887
2015-07-03,BILBAO,11.0,25.0,42.0,32.0,25.6,17.7,38.8,0.0,218.0,12.1,27.0,1016.6,2,0,0,2,-0.5611048395432648,-0.617072015928934
2015-07-04,BILBAO,5.0,12.0,21.0,17.0,22.6,16.3,27.3,0.3,218.0,10.3,27.0,1016.6,2,0,0,2,-0.5546576750280686,-0.6173331866518312
2015-07-05,BILBAO,5.0,11.0,19.0,12.0,20.6,17.4,23.0,0.4,218.0,4.9,27.0,1016.6,2,0,0,2,-0.5493588587679472,-0.6213260290320575
2015-07-06,BILBAO,8.0,22.0,35.0,27.0,22.6,17.0,29.8,0.0,218.0,8.0,27.0,1016.6,2,0,0,2,-0.5540733876884513,-0.6194565554766233
2015-07-07,BILBAO,7.0,17.0,27.0,19.0,22.4,18.2,25.8,1.9,218.0,8.9,27.0,1016.6,2,0,0,2,-0.5541611461122105,-0.6183032044829908
2015-07-08,BILBAO,5.0,11.0,19.0,9.0,20.1,17.2,22.7,0.0,338.0,8.0,27.0,1016.6,2,0,0,2,-0.5490158762627129,-0.6183478344550878
2015-07-09,BILBAO,7.0,17.0,27.0,13.0,20.8,15.6,25.2,0.0,218.0,8.4,27.0,1016.6,2,0,0,2,-0.5505258758662052,-0.618295836851017
2015-07-10,BILBAO,11.0,25.0,41.0,31.0,22.2,13.4,35.5,0.0,98.0,16.1,27.0,1016.6,2,0,0,2,-0.5551655880471167,-0.6119397604386391
2015-07-11,BILBAO,5.0,9.0,16.0,16.0,21.1,18.0,23.9,0.5,218.0,7.2,27.0,1016.6,2,0,0,2,-0.5509250597160622,-0.6194506322493815
2015-07-12,BILBAO,4.0,10.0,17.0,7.0,20.8,15.1,25.0,0.0,218.0,5.6,27.0,1016.6,2,0,0,2,-0.5498686010362059,-0.6208329132817216
2015-07-13,BILBAO,11.0,16.0,32.0,11.0,20.7,13.6,27.2,0.0,218.0,6.8,27.0,1016.6,2,0,0,2,-0.5499479897920332,-0.6197012459705582
2015-07-14,BILBAO,8.0,16.0,29.0,14.0,22.2,17.0,26.7,0.0,218.0,6.4,27.0,1016.6,2,0,0,2,-0.5528886002431906,-0.6207289180735802
2015-07-15,BILBAO,8.0,19.0,31.0,30.0,22.1,17.9,26.3,0.2,218.0,6.0,27.0,1016.6,2,0,0,2,-0.5526219920585256,-0.6210207808850107
2015-07-16,BILBAO,6.0,18.0,27.0,18.0,22.4,18.0,26.4,0.0,218.0,6.9,27.0,1016.6,2,0,0,2,-0.5534105716626068,-0.6203645663926772
2015-07-17,BILBAO,10.0,22.0,37.0,21.0,22.2,16.0,28.5,0.0,218.0,5.9,27.0,1016.6,2,0,0,2,-0.5527712297378337,-0.621181967436206
2015-07-18,BILBAO,7.0,16.0,27.0,22.0,23.9,18.9,32.8,0.4,218.0,6.8,27.0,1016.6,2,0,0,2,-0.5564807817702786,-0.6210679532025062
2015-07-19,BILBAO,9.0,15.0,28.0,20.0,24.3,18.6,30.4,0.0,218.0,7.2,27.0,1016.6,2,0,0,2,-0.5573247026493822,-0.6209353647514687
2015-07-20,BILBAO,10.0,21.0,37.0,18.0,25.3,18.1,32.3,0.5,218.0,8.0,27.0,1016.6,2,0,0,2,-0.559609471719874,-0.6205884045853597
2015-07-21,BILBAO,11.0,21.0,39.0,25.0,22.3,20.1,23.9,11.3,218.0,7.9,27.0,1016.6,2,0,0,2,-0.5551147724470205,-0.6179322459903702
2015-07-22,BILBAO,6.0,18.0,26.0,19.0,21.4,18.9,21.8,2.0,218.0,8.9,27.0,1016.6,2,0,0,2,-0.5521529358802402,-0.6178466021554723
2015-07-23,BILBAO,10.0,19.0,35.0,18.3,22.7,12.7,27.6,0.0,218.0,5.5,27.0,1016.6,2,0,0,2,-0.5536888356186958,-0.6217661511306138
2015-07-24,BILBAO,13.0,22.0,42.0,18.3,21.6,16.3,29.3,2.0,218.0,11.2,27.0,1016.6,2,0,0,2,-0.5530974411189415,-0.6158512727691163
2015-07-25,BILBAO,5.0,10.0,17.0,13.0,19.6,13.7,22.7,0.0,218.0,9.6,27.0,1016.6,2,0,0,2,-0.5483799595947076,-0.616676332290378
2015-07-26,BILBAO,6.0,18.0,27.0,17.0,21.6,12.9,30.0,0.6,218.0,9.5,27.0,1016.6,2,0,0,2,-0.5524912606641772,-0.6175752354667053
2015-07-27,BILBAO,5.0,14.0,22.0,19.0,21.2,17.8,24.3,0.0,218.0,11.1,27.0,1016.6,2,0,0,2,-0.5519688784232513,-0.6160267656562832
2015-07-28,BILBAO,8.0,21.0,32.0,15.0,22.6,16.7,28.9,0.0,218.0,5.7,27.0,1016.6,2,0,0,2,-0.553533483363809,-0.621540582544702
2015-07-29,BILBAO,8.0,20.0,32.0,15.0,19.1,16.5,20.1,1.9,218.0,6.0,27.0,1016.6,2,0,0,2,-0.5468044820991651,-0.6194673790377938
2015-07-30,BILBAO,9.0,21.0,34.0,13.0,18.6,15.3,23.0,8.7,218.0,5.3,27.0,1016.6,2,0,0,2,-0.5466346761126202,-0.6189881574556657
2015-07-31,BILBAO,5.0,19.0,26.0,14.0,17.5,13.8,19.7,0.9,218.0,5.4,27.0,1016.6,2,0,0,2,-0.5432788867970137,-0.6194325960082058
2015-08-01,BILBAO,5.0,15.0,22.0,12.0,19.1,13.5,24.1,0.0,182.1,6.3,27.3,1018.4,2,0,0,2,-0.5463892489025162,-0.6196143840233549
2015-08-02,BILBAO,5.0,20.0,27.0,17.0,24.2,13.0,36.5,0.0,136.0,9.3,27.3,1018.4,2,0,0,2,-0.5574107952431646,-0.6191578787315323
2015-08-03,BILBAO,8.0,21.0,32.0,18.0,21.8,16.0,28.0,1.8,182.1,7.2,27.3,1018.4,2,0,0,2,-0.552328926241807,-0.619760263333608
2015-08-04,BILBAO,6.0,20.0,28.0,10.0,19.6,16.3,21.1,0.3,182.1,5.3,27.3,1018.4,2,0,0,2,-0.547210393191925,-0.6207028851962005
2015-08-05,BILBAO,9.0,21.0,35.0,20.0,21.6,16.1,29.5,0.0,182.1,9.2,27.3,1018.4,2,0,0,2,-0.5521275092593253,-0.6180954187416605
2015-08-06,BILBAO,12.0,20.0,38.0,25.0,21.8,16.1,28.8,0.0,79.0,8.3,27.3,1018.4,2,0,0,2,-0.5523208432637418,-0.6189996052761099
2015-08-07,BILBAO,7.0,17.0,27.0,11.0,19.9,16.6,21.9,2.0,182.1,8.6,27.3,1018.4,2,0,0,2,-0.5488434436498955,-0.61762286930408
2015-08-08,BILBAO,5.0,13.0,20.0,11.0,18.8,14.9,22.4,0.0,182.1,7.7,27.3,1018.4,2,0,0,2,-0.5461109849464272,-0.6182127992854183
2015-08-09,BILBAO,5.0,11.0,19.0,13.0,21.4,15.2,24.3,0.0,182.1,8.7,27.3,1018.4,2,0,0,2,-0.5516055378399092,-0.6184597704225635
2015-08-10,BILBAO,9.0,20.0,33.0,19.0,22.2,13.2,30.4,0.0,182.1,10.6,27.3,1018.4,2,0,0,2,-0.5536699494165022,-0.6170929735714767
2015-08-11,BILBAO,11.0,24.0,41.0,34.0,22.0,16.3,26.4,0.0,182.1,7.2,27.3,1018.4,2,0,0,2,-0.5524672290660154,-0.6200850115556096
2015-08-12,BILBAO,11.0,31.0,48.0,34.0,22.5,17.8,28.7,0.4,182.1,7.3,27.3,1018.4,2,0,0,2,-0.5535613828055346,-0.620163690211774
2015-08-13,BILBAO,6.0,16.0,25.0,17.0,21.5,18.1,25.3,0.6,182.1,14.1,27.3,1018.4,2,0,0,2,-0.5531642057847447,-0.6135325026336397
2015-08-14,BILBAO,5.0,11.0,18.0,14.0,19.7,16.0,23.0,8.6,310.0,21.2,27.3,1018.4,2,0,0,2,-0.5523730058002855,-0.6052518090364977
2015-08-15,BILBAO,5.0,11.0,19.0,12.0,18.6,13.3,22.7,1.3,182.1,7.9,27.3,1018.4,2,0,0,2,-0.5459456586327365,-0.6177724009128883
2015-08-16,BILBAO,6.0,14.0,24.0,15.0,17.6,12.0,23.1,0.4,114.0,8.0,27.3,1018.4,2,0,0,2,-0.5438129791185871,-0.6173563279018882
2015-08-17,BILBAO,7.0,15.0,26.0,17.0,19.3,14.2,23.9,0.0,182.1,5.0,27.3,1018.4,2,0,0,2,-0.546488686502647,-0.6208810100479049
2015-08-18,BILBAO,8.0,18.0,30.0,18.0,19.6,15.3,24.6,0.0,182.1,5.2,27.3,1018.4,2,0,0,2,-0.5471425360758785,-0.6208328368254388
2015-08-19,BILBAO,10.0,19.0,34.0,12.0,19.7,12.7,26.0,0.0,182.1,6.9,27.3,1018.4,2,0,0,2,-0.5477438962511219,-0.6193368178333724
2015-08-20,BILBAO,10.0,26.0,41.0,24.0,20.8,12.6,30.8,0.0,158.0,7.9,27.3,1018.4,2,0,0,2,-0.5502039422891607,-0.6189185563575963
2015-08-21,BILBAO,8.0,25.0,37.0,34.0,21.7,15.5,31.3,0.0,182.1,8.6,27.3,1018.4,2,0,0,2,-0.5521889651099264,-0.618683426817673
2015-08-22,BILBAO,5.0,15.0,21.0,28.0,21.0,17.9,24.8,21.8,182.1,6.0,27.3,1018.4,2,0,0,2,-0.5533877010377212,-0.6178700072961445
2015-08-23,BILBAO,4.0,9.0,15.0,5.0,22.3,15.9,27.9,0.1,173.0,10.6,27.3,1018.4,2,0,0,2,-0.5538870442118567,-0.6171242084934337
2015-08-24,BILBAO,5.0,14.0,22.0,15.0,20.2,13.9,22.9,0.0,305.0,13.9,27.3,1018.4,2,0,0,2,-0.5503985856112676,-0.6132158709609178
2015-08-25,BILBAO,7.0,19.0,28.0,14.0,21.3,12.8,30.1,0.0,182.1,8.9,27.3,1018.4,2,0,0,2,-0.5514501855850225,-0.6182342018366518
2015-08-26,BILBAO,9.0,32.0,45.0,20.7,23.4,16.2,32.8,0.0,182.1,7.3,27.3,1018.4,2,0,0,2,-0.5553229095655002,-0.6206152854551442
2015-08-27,BILBAO,9.0,21.0,35.0,20.7,25.6,16.7,34.7,0.0,182.1,7.5,27.3,1018.4,2,0,0,2,-0.5598204678222929,-0.6214097402090452
2015-08-28,BILBAO,11.0,17.0,34.0,24.0,22.5,16.5,28.9,0.0,182.1,8.8,27.3,1018.4,2,0,0,2,-0.5538543169683054,-0.618856997799514
2015-08-29,BILBAO,7.0,14.0,24.0,34.0,23.3,19.4,36.2,0.0,182.1,7.3,27.3,1018.4,2,0,0,2,-0.5551206091084707,-0.6205709366142829
2015-08-30,BILBAO,5.0,18.0,25.0,55.0,26.7,19.8,34.5,2.0,182.1,7.6,27.3,1018.4,2,0,0,2,-0.56236513371719,-0.6215446892079082
2015-08-31,BILBAO,8.0,21.0,33.0,38.0,22.6,19.1,27.1,21.7,182.1,11.4,27.3,1018.4,2,0,0,2,-0.5578773154697244,-0.6136997695524726
2015-09-01,BILBAO,5.0,20.0,27.0,17.0,18.9,14.1,21.9,0.0,154.9,7.6,26.7,1017.2,2,0,0,2,-0.5464261866835103,-0.6182346445695025
2015-09-02,BILBAO,9.0,20.0,34.0,16.0,17.4,13.4,21.3,4.5,154.9,4.2,26.7,1017.2,2,0,0,2,-0.5432593056162662,-0.6200600212717402
2015-09-03,BILBAO,8.0,26.0,38.0,14.0,17.5,14.6,21.1,5.1,154.9,6.9,26.7,1017.2,2,0,0,2,-0.5441841728321739,-0.6175792200409959
2015-09-04,BILBAO,5.0,18.0,25.0,8.0,16.6,14.4,19.7,0.2,154.9,3.1,26.7,1017.2,2,0,0,2,-0.5407465303002679,-0.6212658376555136
2015-09-05,BILBAO,5.0,17.0,25.0,9.0,17.0,11.2,21.1,0.0,154.9,7.3,26.7,1017.2,2,0,0,2,-0.5425120556967349,-0.617663846210711
2015-09-06,BILBAO,6.0,17.0,26.0,11.0,16.7,10.4,22.8,0.0,154.9,6.3,26.7,1024.5,2,0,0,2,-0.5408407964130887,-0.6191250051083009
2015-09-07,BILBAO,10.0,24.0,39.0,17.0,16.3,10.2,22.3,0.0,154.9,6.4,26.7,1024.3,2,0,0,2,-0.5400777979162295,-0.618838147634113
2015-09-08,BILBAO,12.0,34.0,53.0,23.0,16.9,9.2,24.9,0.0,154.9,5.1,26.7,1019.5,2,0,0,2,-0.5415319388689783,-0.6198297153048994
2015-09-09,BILBAO,13.0,33.0,53.0,30.0,18.7,12.3,26.8,0.0,7.0,6.9,26.7,1014.8,2,0,0,2,-0.5461300178242013,-0.6185539891368512
2015-09-10,BILBAO,11.0,30.0,47.0,21.0,19.4,14.1,23.0,0.0,154.9,4.8,26.7,1016.4,2,0,0,2,-0.5468713310594087,-0.6209180562516461
2015-09-11,BILBAO,16.0,25.0,49.0,21.0,19.3,12.4,27.3,0.0,122.0,9.2,26.7,1013.7,2,0,0,2,-0.5480087356570521,-0.6166323678037471
2015-09-12,BILBAO,5.0,16.0,23.0,17.0,19.9,17.3,21.8,0.0,154.9,4.8,26.7,1013.0,2,0,0,2,-0.5482692302577438,-0.6208193124062632
2015-09-13,BILBAO,7.0,17.0,27.0,12.0,19.4,15.9,23.0,3.0,154.9,8.2,26.7,1007.4,2,0,0,2,-0.5491360960040248,-0.6165955522988918
2015-09-14,BILBAO,5.0,18.0,26.0,20.0,17.5,12.7,20.2,0.2,308.0,10.5,26.7,1012.9,2,0,0,2,-0.5447929963418486,-0.6145545235347374
2015-09-15,BILBAO,15.0,23.0,45.0,15.0,18.2,12.8,25.0,3.6,154.9,11.3,26.7,1004.5,2,0,0,2,-0.5478545275205527,-0.6129024191927012
2015-09-16,BILBAO,5.0,11.0,19.0,12.0,23.7,15.3,26.5,0.0,241.0,22.7,26.7,995.1,2,0,0,2,-0.562192777818428,-0.604598125856566
2015-09-17,BILBAO,6.0,21.0,29.0,12.0,16.5,11.2,19.6,1.0,279.0,11.3,26.7,1010.8,2,0,0,2,-0.5433147962036935,-0.6130832962934079
2015-09-18,BILBAO,12.0,26.0,43.0,15.0,15.8,10.6,21.5,0.0,154.9,5.6,26.7,1022.0,2,0,0,2,-0.5391398889696667,-0.6191244816705112
2015-09-19,BILBAO,8.0,21.0,32.0,13.0,16.6,10.7,22.5,0.0,70.0,5.1,26.7,1026.1,2,0,0,2,-0.5401749729017024,-0.6203187926434779
2015-09-20,BILBAO,7.0,24.0,35.0,15.0,16.8,10.5,25.0,0.0,154.9,4.5,26.7,1023.9,2,0,0,2,-0.5406887507413954,-0.6207437749399642
2015-09-21,BILBAO,15.0,24.0,47.0,21.0,16.6,9.6,22.3,0.0,23.0,7.8,26.7,1019.5,2,0,0,2,-0.5415588382268176,-0.6172502022241356
2015-09-22,BILBAO,5.0,17.0,25.0,19.0,17.2,14.2,21.4,15.0,299.0,15.6,26.7,1017.4,2,0,0,2,-0.5470614285182883,-0.6082836888754065
2015-09-23,BILBAO,7.0,28.0,38.0,13.0,15.9,14.3,17.6,3.2,154.9,4.9,26.7,1019.5,2,0,0,2,-0.5399354049229413,-0.6191478012363957
2015-09-24,BILBAO,15.0,29.0,51.0,17.4,17.9,12.3,22.7,0.0,154.9,5.2,26.7,1021.7,2,0,0,2,-0.5433283960082826,-0.6203899684613761
2015-09-25,BILBAO,19.0,29.0,58.0,17.4,17.0,10.9,22.7,0.0,154.9,6.6,26.7,1021.4,2,0,0,2,-0.5418704231552977,-0.6186940123209453
2015-09-26,BILBAO,10.0,24.0,40.0,17.4,17.7,13.3,23.6,0.4,154.9,5.8,26.7,1020.3,2,0,0,2,-0.5432829216652646,-0.6195731902013654
2015-09-27,BILBAO,7.0,21.0,32.0,17.4,15.8,10.9,22.1,0.0,154.9,4.2,26.7,1022.8,2,0,0,2,-0.5387203346339171,-0.6204684288387317
2015-09-28,BILBAO,11.0,32.0,48.0,17.4,17.1,10.4,24.4,0.0,154.9,4.6,26.7,1023.2,2,0,0,2,-0.5413986785192118,-0.6207202287562636
2015-09-29,BILBAO,18.0,31.0,59.0,32.0,15.6,11.6,20.6,0.0,45.0,5.9,26.7,1019.2,2,0,0,2,-0.5391239195814468,-0.618500023036174
2015-09-30,BILBAO,19.0,47.0,76.0,32.0,18.3,11.9,27.1,0.0,154.9,5.3,26.7,1017.1,2,0,0,2,-0.5446838442317846,-0.6200431524733043
2015-10-01,BILBAO,14.0,34.0,55.0,36.0,17.1,11.5,22.2,30.5,14.0,12.2,28.8,1020.9,2,0,0,2,-0.5479563695369307,-0.6096173324390217
2015-10-02,BILBAO,7.0,34.0,44.0,18.0,14.7,10.5,18.5,5.0,158.0,4.0,28.8,1018.5,2,0,0,2,-0.5376764767697324,-0.6191007922674212
2015-10-03,BILBAO,7.0,29.0,39.0,20.0,13.6,7.3,20.1,0.0,158.0,4.5,28.8,1017.0,2,0,0,2,-0.5349992945579188,-0.6186742098139104
2015-10-04,BILBAO,8.0,27.0,38.0,17.0,18.4,10.1,27.4,0.9,138.0,14.9,28.8,1012.8,2,0,0,2,-0.5477614858856252,-0.6108656051599437
2015-10-05,BILBAO,6.0,14.0,22.0,13.0,26.1,21.9,28.2,0.0,211.0,16.0,28.8,1008.0,2,0,0,2,-0.5640091886682596,-0.6129493288614263
2015-10-06,BILBAO,5.0,14.0,22.0,13.0,19.6,13.9,23.4,14.2,273.0,18.5,28.8,1010.5,2,0,0,2,-0.5532631921529362,-0.6061748838855974
2015-10-07,BILBAO,14.0,29.0,51.0,18.0,15.7,12.4,19.6,2.3,158.0,7.1,28.8,1015.7,2,0,0,2,-0.5403459405610902,-0.6168255191031345
2015-10-08,BILBAO,18.0,30.0,57.0,15.0,15.5,11.8,19.9,0.2,158.0,5.6,28.8,1020.8,2,0,0,2,-0.5386989516563532,-0.6188520938808159
2015-10-09,BILBAO,26.0,42.0,81.0,24.0,14.8,9.4,21.0,0.0,109.0,6.9,28.8,1016.2,2,0,0,2,-0.538081195388737,-0.6169563500107752
2015-10-10,BILBAO,12.0,43.0,60.0,22.0,18.2,9.5,27.5,0.1,158.0,6.9,28.8,1008.5,2,0,0,2,-0.5458492806282849,-0.6177252855098025
2015-10-11,BILBAO,6.0,29.0,38.0,32.0,19.4,15.5,24.7,0.0,158.0,4.8,28.8,1005.8,2,0,0,2,-0.5480759802593459,-0.6199188876261422
2015-10-12,BILBAO,6.0,22.0,32.0,24.0,16.9,13.5,19.3,5.4,158.0,3.3,28.8,1011.3,2,0,0,2,-0.5428401977569324,-0.6199795996226172
2015-10-13,BILBAO,5.0,16.0,24.0,23.0,15.2,11.8,17.9,0.0,158.0,8.0,28.8,1015.7,2,0,0,2,-0.5392054354041093,-0.6160899061809014
2015-10-14,BILBAO,9.0,32.0,46.0,18.0,12.3,5.5,15.7,0.0,158.0,4.8,28.8,1020.0,2,0,0,2,-0.5320988724669367,-0.6181086288383922
2015-10-15,BILBAO,20.0,44.0,74.0,16.0,10.0,3.4,18.2,0.0,102.0,6.2,28.8,1019.4,2,0,0,2,-0.5278427870608194,-0.6157635105685761
2015-10-16,BILBAO,26.0,47.0,86.0,21.0,10.6,3.8,17.5,0.0,110.0,6.7,28.8,1018.3,2,0,0,2,-0.529298971074385,-0.615472866940925
2015-10-17,BILBAO,20.0,39.0,69.0,29.0,14.9,5.8,23.7,0.2,127.0,8.9,28.8,1012.7,2,0,0,2,-0.5391803280721258,-0.6148323593945261
2015-10-18,BILBAO,10.0,26.0,41.0,27.0,19.1,14.8,23.3,0.2,158.0,7.4,28.8,1010.8,2,0,0,2,-0.5475407634380766,-0.6178750625355212
2015-10-19,BILBAO,44.0,36.0,103.0,35.0,16.2,14.4,17.2,6.5,158.0,1.2,28.8,1012.4,2,0,0,2,-0.5409688653907703,-0.6215313992618614
2015-10-20,BILBAO,6.0,16.0,25.0,17.0,14.8,12.5,16.1,0.2,343.0,9.6,28.8,1022.5,2,0,0,2,-0.5380286140434087,-0.6150775011186241
2015-10-21,BILBAO,29.0,39.0,84.0,23.0,13.7,9.4,16.9,0.0,158.0,4.8,28.8,1024.4,2,0,0,2,-0.5344310358012253,-0.6191442618512273
2015-10-22,BILBAO,32.0,42.0,91.0,29.0,13.5,8.4,18.6,0.0,158.0,6.1,28.8,1025.0,2,0,0,2,-0.5342634105105319,-0.6179341925413284
2015-10-23,BILBAO,31.0,49.0,95.0,27.0,14.3,6.8,22.7,0.0,158.0,5.5,28.8,1020.5,2,0,0,2,-0.5362523772395584,-0.6184084671434871
2015-10-24,BILBAO,17.0,34.0,60.0,22.0,18.0,13.6,21.8,2.0,158.0,5.1,28.8,1018.3,2,0,0,2,-0.5441895060439289,-0.6199421607469853
2015-10-25,BILBAO,8.0,24.0,36.0,14.0,17.0,13.5,21.4,0.1,158.0,2.5,28.8,1021.1,2,0,0,2,-0.5409568731949764,-0.6223676248182473
2015-10-26,BILBAO,9.0,29.0,42.0,15.0,20.1,15.5,24.1,0.2,153.0,13.6,28.8,1010.1,2,0,0,2,-0.551098714580455,-0.6126347560138155
2015-10-27,BILBAO,8.0,24.0,36.0,20.0,15.8,11.6,18.9,10.9,139.0,11.5,28.8,1009.4,2,0,0,2,-0.5435693853121206,-0.6111613910232755
2015-10-28,BILBAO,10.0,24.0,39.0,8.0,16.7,13.0,21.0,0.0,158.0,10.8,28.8,1012.1,2,0,0,2,-0.5433063432329265,-0.6138787220752111
2015-10-29,BILBAO,5.0,15.0,22.0,4.0,20.4,17.1,24.4,0.0,172.0,11.4,28.8,1015.3,2,0,0,2,-0.5505686370664479,-0.6152776057634055
2015-10-30,BILBAO,5.0,20.0,28.0,9.0,21.9,18.0,25.0,0.0,165.0,18.2,28.8,1014.6,2,0,0,2,-0.5552789351004025,-0.6097153842108558
2015-10-31,BILBAO,5.0,24.0,32.0,12.0,20.9,16.8,24.3,0.0,156.0,16.6,28.8,1016.8,2,0,0,2,-0.5526303233809022,-0.6109290283830319
2015-11-01,BILBAO,4.0,22.0,28.0,15.0,18.4,12.4,22.5,0.0,138.0,15.5,33.1,1021.8,2,0,0,2,-0.546746366088691,-0.6112883219146995
2015-11-02,BILBAO,7.0,33.0,42.0,14.0,17.6,14.9,20.2,0.3,142.0,19.1,33.1,1014.4,2,0,0,2,-0.5468583946029376,-0.606934701206158
2015-11-03,BILBAO,8.0,27.0,39.0,8.0,16.2,10.9,19.0,0.5,164.0,14.3,33.1,1013.0,2,0,0,2,-0.5430881246410594,-0.6105048978099781
2015-11-04,BILBAO,8.0,23.0,36.0,10.0,17.4,6.2,22.3,0.0,158.0,11.8,33.1,1018.1,2,0,0,2,-0.5442753105372224,-0.613848632382501
